"title";"abstract";"cleaned_year";"author";"source";"link"
"Haptic simulation as a tool to explain the relationships between force, field, potential and energy for point electric charges";"As part of the academic training of an engineering student, the laws associated with electromagnetism represent a subject whose theory and practice represent the bases of understanding other training disciplines, alluding to electronics, telecommunications, digital and analog systems. The bases to understand the physics of electromagnetism correspond to electrostatics; to this end, the topics associated with force, field, potential and energy for point electric charges correspond to the topics addressed in this contribution. A technological platform is proposed, designed to strengthen the principles of electrostatics from visual and kinesthetic stimulation. Studies associated with neurophysiological perception, with a focus on the learning process, argue that involving a greater number of sensory channels strengthens the understanding of knowledge that typically considers conventional strategies such as presentations and blackboard management. The platform is proposed with two haptic devices whose dynamics are controlled based on the evaluation of physical laws, as well as the data modified online by the student. The virtual reality environment is based on a graphical representation of a system of electrical charges, associated with each of the end effectors of the haptic devices. To do this, Unity 3D is used as a cross-platform tool for the integration of the virtual environment; the force commands, calculated from the physical laws of electrostatics, are sent to the haptic devices from C# scripts in real time. The workload index was verified through the NASA TLX protocol, in which 10 engineering students with theoretical knowledge of electricity and magnetism were evaluated.";"2024";"J. D. Ramirez-Zamora and O. A. Dominguez-Ramirez and G. Sepulveda-Cervantes and J. C. Gonzalez-Islas and N. V. Mendoza-Diaz and A. Jarillo-Silva";"2024 XXVI Robotics Mexican Congress (COMRob)";"https://doi.org/10.1109/COMRob64055.2024.10777424"
"A prediction algorithm for haptic collaboration";"The incorporation of haptic interfaces into collaborative virtual environments suffers from setbacks due to some inherent technical problem when the users are geographically distributed. The main causes of such discrepancies are network delay, lack of view of individual participants' activities (awareness), and haptic feedback. Although some strategies exist for dealing with those concerns, they don't adequately address realism, causality, and the sense of co-presence in collaborative virtual environments during closely-coupled haptic tasks. We propose an approach based on prediction to compensate the limitations and to visualize the whole scenario for the users in order to help them cope with existing drawbacks intuitively. We introduce a predictor which can determine lost-update messages to improvise the current state, guess the current network delay, and anticipate remote user's interaction strategy and virtual object's position/orientation based on the history.";"2005";"A. Boukerche and S. Shirmohammadi and A. Hossain";"IEEE International Workshop on Haptic Audio Visual Environments and their Applications";"https://doi.org/10.1109/HAVE.2005.1545670"
"Virtual cooperating manipulator control for haptic interaction with NURBS surfaces";"Virtual manipulators are a new concept in the area of force feedback for virtual reality. This control approach does not make use of any specialized haptic display hardware but instead is formulated for implementation with any general industrial robot that allows six degree of freedom motion. Using this approach many commonly available manipulators can be used as an interface device to a virtual environment. This work extends the virtual manipulator concept, to allow haptic interaction with more complex virtual objects. The time varying virtual manipulator developed here constrains the end effector of a robot to trace along a NURBS surface. This virtual mechanism provides interaction forces consistent with the sensation of contacting the surface. These interaction forces can be coupled with a graphical display to provide a more complete feeling of immersion.";"1997";"G. R. Luecke and J. C. Edwards and B. E. Miller";"Proceedings of International Conference on Robotics and Automation";"https://doi.org/10.1109/ROBOT.1997.620024"
"Performance Issues in Collaborative Haptic Training";"This paper proposes a new multilateral position-position shared control architecture for dual-user haptic training. The proposed controller allows interaction between both users, the trainee and the trainer, as well as between the users and the virtual slave robot and environment. It also allows for the adjustment of the dominance of the trainer over the trainee in interaction with the virtual slave and environment through a dominance factor parameter. The issue of transparency in such collaborative haptic simulation system has been discussed. A performance index has also been defined to quantify the users' skill for a specific task under study. This metric is used to identify the maximum allowable dominance of the trainee over the trainer. Haptic simulation experiments have been carried out with two planar twin pantograph haptic devices and a simulated pantograph as the slave robot.";"2007";"B. Khademian and K. Hashtrudi-Zaad";"Proceedings 2007 IEEE International Conference on Robotics and Automation";"https://doi.org/10.1109/ROBOT.2007.363975"
"Combating Latency in Haptic Collaborative Virtual Environments";"Haptic (force) feedback is increasingly being used in surgical-training simulators. The addition of “touch” is important extra information that can add another dimension to the realism of the experience. Progress in networking these systems together over long distances has been held back, principally because the latency of the network can induce severe instability in any dynamic objects in the scene. This paper describes techniques allowing long-distance sharing of haptic-enabled, dynamic scenes. At the CSIRO Virtual Environments Laboratory, we have successfully used this system to connect a prototype of a surgical-simulation application between participants on opposite sides of the world in Sweden and Australia, over a standard Internet connection spanning 3 continents and 2 oceans. The users were able to simultaneously manipulate pliable objects in a shared workspace, as well as guide each other's “hands” (and shake hands!) over 22,000 km (13620 miles) of Internet connection. The main obstacle to overcome was the latency-induced instability in the system, caused by the delays and jitter inherent in the network. Our system involved a combination of an event-collection mechanism, a network event-forwarding mechanism and a “pseudophysics” mechanism. We found that the resulting behavior of the interconnected body organs, under simultaneous-user manipulation, was sufficiently convincing to be considered for training surgical procedures.";"2005";"C. Gunn and M. Hutchins and M. Adcock";"Presence";"https://doi.org/10.1162/105474605323384663"
"Emotional Engagement with Haptic Feedback in Virtual Scenarios: A Literature Review";"Virtual reality (VR) is a simulated environment that computer technology generates. Haptic feedback uses touch sensations to enhance user interaction within a VR. Exploring emotional engagement in VR has witnessed a surge in interest, particularly concerning the integration of haptic feedback. This study systematically reviews 26 primary studies published from 2013 to 2023. We identify nineteen emotional engagement techniques and support leveraging the impact of emotional engagement in collaboration with haptics. Then, we develop a relationship based on emotional engagement and haptic feedback, emphasizing the significance of sensory integration and haptic elements in augmenting emotional connections in a VR environment. The investigation unveils various techniques, encompassing multi-sensory emotion recognition, immersive VR environments, interactive digital narratives, and haptic feedback strategies. Our findings suggest that the researchers need to explore emotional engagement in multiple virtual environments for synchronous user interaction to advance immersive technologies.";"2024";"T. Qaisar and M. Mumtaz and H. Raza and M. M. Ali and K. Khalid and I. Bajwa";"2024 International Conference on Engineering & Computing Technologies (ICECT)";"https://doi.org/10.1109/ICECT61618.2024.10581267"
"Vibrotactile and Force Collaboration within 3D Virtual Environments";"In a three-dimensional (3D) virtual environment (VE), proper collaboration between vibrotactile and force cues - two cues of the haptic modality - is important to facilitate task performance of human users. Many studies report that collaborations between multi-sensory cues follow maximum likelihood estimation (MLE). However, an existing work finds that MLE yields a mean and an amplitude mismatches when interpreting the collaboration between the vibrotactile and force cues. We thus proposed mean-shifted MLE and conducted a human study to investigate the mismatches. For the study, we created a VE to replicate the visual scene, the 3D interactive task, and the cues from the existing work. Our participants were biased to rely on the vibrotactile cue for their tasks, departing from unbiased reliance on both cues in the existing work. Assessments of task completion time and task accuracy validated the replication. We found that based on task accuracy MLE explained the cue collaboration to certain degrees, agreed with the existing work. Mean-shifted MLE remedied the mean mismatch, but maintained the amplitude mismatch. Further examinations revealed that the collaboration between both cues may not be entirely additive. This sheds an insight for proper modeling of the collaboration between the vibrotactile and force cues to aid interactive tasks in VEs.";"2018";"S. Tarng and A. Erfanian and Y. Hu and F. Merienne";"2018 IEEE 22nd International Conference on Computer Supported Cooperative Work in Design ((CSCWD))";"https://doi.org/10.1109/CSCWD.2018.8465360"
"The evaluation of delay jitter for haptics collaboration over the Internet";"What we are concerned with in this paper is a shared virtual environment (SVE) on a non-dedicated network like the Internet. Especially, we address haptics on an SVE for the new generation of network applications. The goal of our research Is to build an SVE system in which multiple participants can collaborate using haptics feedback, even though the participants are located around the world. One of the problems for this system is network impairment, and we have examined the effect of constant network delay and packet loss on the haptics collaboration system. In this paper we examine and evaluate the effect of delay jitter on the system when using media synchronization and dead reckoning.";"2002";"K. Hikichi and H. Morino and I. Arimoto and K. Sezaki and Y. Yasuda";"Global Telecommunications Conference, 2002. GLOBECOM '02. IEEE";"https://doi.org/10.1109/GLOCOM.2002.1188447"
"Haptic Feedback of Front Vehicle Motion May Improve Driving Control";"This study investigates the role of haptic feedback in a two-vehicle following scenario, where information about the motion of the front vehicle is provided through a virtual elastic connection with it. Using a robotic interface in a simulated driving environment, we examined the impact of varying levels of such haptic feedback on the driver's ability to follow the road while avoiding obstacles. The results of an experiment with 15 subjects indicate that haptic feedback from the front vehicle's motion can significantly improve driving control (i.e., reduce motion jerk and deviation from the road) and reduce mental load (evaluated via questionnaire). This suggests that haptic communication, as observed between physically interacting humans, can be leveraged to improve safety and efficiency in automated driving systems, warranting further testing in real driving scenarios.";"2025";"X. Cheng and X. Geng and Y. Huang and E. Burdet";"IEEE Robotics and Automation Letters";"https://doi.org/10.1109/LRA.2024.3502063"
"Absolute Stability of Multi-DOF Multilateral Haptic Systems";"Multi-degree-of-freedom (DOF) multilateral haptic systems involve teleoperation of several robots in physical environments by several human operators or collaborative interaction of several human operators in a virtual environment. An m-DOF n-lateral haptic system can be modeled as an n-port network where each port (terminal) connects to a termination defined by m inputs and m outputs. The stability analysis of such systems is not trivial due to dynamic coupling across the different DOFs of the robots, the human operators, and the physical/virtual environments, and unknown dynamics of the human operators and the environments exacerbate the problem. Llewellyn's criterion only allows for absolute stability analysis of 1-DOF bilateral haptic systems (m = 1 and n = 2), which can be modeled as two-port networks. The absolute stability of a general m-DOF bilateral haptic system where m >1 cannot be obtained from m applications of Llewellyn's criterion to each DOF of the bilateral system. In addition, if we were to use Llewellyn's criterion for absolute stability analysis of a general 1-DOF n-lateral haptic system where n- 2, we would need to couple n > 2 terminations of the n-port network to (an infinite number of) known impedances to reduce it to an equivalent two-port network; this is a cumbersome process that involves an infinite number of applications of Llewellyn's criterion. In this brief, we present a straightforward and convenient criterion for absolute stability analysis of a class of m-DOF n-lateral haptic systems for any m ≥ 1 and n ≥ 2. As case studies, a 1-DOF trilateral and a 2-DOF bilateral haptic system are studied for absolute stability with simulations and experiments confirming the theoretical stability conditions.";"2014";"J. Li and M. Tavakoli and Q. Huang";"IEEE Transactions on Control Systems Technology";"https://doi.org/10.1109/TCST.2014.2301840"
"Mentor-Guided Learning in Immersive Virtual Environments: The Impact of Visual and Haptic Feedback on Skill Acquisition";"In the early stages of learning a technical skill, trainees require guidance from a mentor through augmented feedback to develop higher expertise. However, the impact of such feedback and the different modalities used to communicate it remain underexplored in immersive virtual environments (IVE). This paper presents a study in which 27 participants were divided into three groups to learn a tool manipulation trajectory in an IVE. Two experimental groups received guidance from an expert using visual and/or haptic augmented feedback, while the control group received no feedback. The results indicate that both experimental groups showed significantly greater improvement in tool trajectory performance than the control group from pre- to post-test, with no significant differences between them. Analysis of their learning curves revealed similar performance improvements in tool trajectory across trials, outperforming the control group. Additionally, the visual-haptic feedback condition was linked to lower task load in three out of six dimensions of the NASA-TLX and a higher perceived interdependence with the expert's actions. These findings suggest that augmented feedback from an expert enhances the learning of tool manipulation skills. Although adding haptic feedback did not lead to better learning outcomes compared to visual feedback alone, it did enhance the overall user experience. These results offer valuable insights for designing IVEs that support mentor-trainee interactions through augmented feedback.";"2025";"F. Lebrun and C. Simon and A. Boukezzi and S. Otmane and A. Chellali";"IEEE Transactions on Visualization and Computer Graphics";"https://doi.org/10.1109/TVCG.2025.3549547"
"Motion Prediction With Gaussian Processes for Safe Human–Robot Interaction in Virtual Environments";"Humans use collaborative robots as tools for accomplishing various tasks. The interaction between humans and robots happens in tight shared workspaces. However, these machines must be safe to operate alongside humans to minimize the risk of accidental collisions. Ensuring safety imposes many constraints, such as reduced torque and velocity limits during operation, thus increasing the time to accomplish many tasks. However, for applications such as using collaborative robots as haptic interfaces with intermittent contacts for virtual reality applications, speed limitations result in poor user experiences. This research aims to improve the efficiency of a collaborative robot while improving the safety of the human user. We used Gaussian process models to predict human hand motion and developed strategies for human intention detection based on hand motion and gaze to improve the time for the robot and human security in a virtual environment. We then studied the effect of prediction. Results from comparisons show that the prediction models improved the robot time by 3% and safety by 17%. When used alongside gaze, prediction with Gaussian process models resulted in an improvement of the robot time by 2% and the safety by 13%.";"2024";"S. Mugisha and V. Krishna Guda and C. Chevallereau and D. Chablat and M. Zoppi";"IEEE Access";"https://doi.org/10.1109/ACCESS.2024.3400604"
"Evaluating decorators for haptic collaboration over Internet";"One of the known problems with shared object manipulation in collaborative virtual environments (CVE) is the disruptive effect of network lag in collaboration sessions. It is widely recognized that delay and jitter cause significant problems for CVEs. Most solutions to this problem revolve around techniques to compensate for this lag at the networking level. More recently, the usage of visual queues indicating network lag to the user have shown to be effective. In this article we examine the latter for tele-haptic applications, and we find out an appropriate visual queue specifically for the low delay and jitter requirement necessary for closely-coupled collaborative tasks.";"2004";"S. Shirmohammadi and N. Ho Woo";"The 3rd IEEE International Workshop on Haptic, Audio and Visual Environments and Their Applications";"https://doi.org/10.1109/HAVE.2004.1391890"
"A Cloth Design System Using Haptic Device and Its Collaborative Environment";"This paper proposes a cloth design system that provides intuitive operations, e.g., sewing, cutting and fitting a cloth in a virtual 3D space through direct manipulations using a force-feedback device. This cloth design system also provides a collaborative environment that allows two users to design a common cloth collaboratively in a virtual 3D space through the Internet. A lot of cloth simulation algorithms and systems have been proposed and existed so far. However, there is no cloth design system that supports a force-feedback device and provides a networked-collaborative environment. So, the authors developed such a cloth design system. This paper describes what kinds of intuitive operations are implemented, how the collaborative environment is designed, and quantitative performances of the system to clarify its usefulness";"2006";"K. Miyahara and Y. Okada and K. Niijima";"2006 IEEE International Workshop on Haptic Audio Visual Environments and their Applications (HAVE 2006)";"https://doi.org/10.1109/HAVE.2006.283789"
"Design and implementation of a collaborative virtual haptic surgical training system";"The high level design of a hapto-visual telementoring virtual environment consisting of two networked stations allowing two users to collaborate within the learning environment is outlined. The physical implementation and the operation of the system are described. This system is designed to be used for remote surgical training. It would allow surgeons to remotely train students in a networked hapto-visual virtual environment to perform simple tasks. Moreover, the system provides a platform for studying many aspects of collaborative virtual environment (CVE) systems and their applications.";"2005";"B. Chebbi and D. Lazaroff and F. Bogsany and P. X. Liu and Liya Ni and M. Rossi";"IEEE International Conference Mechatronics and Automation, 2005";"https://doi.org/10.1109/ICMA.2005.1626566"
"3D Shape Understanding for the Visually Impaired by using Virtual Haptic Senses based on Fuzzy Logic";"This research aims to provide information accessibility support for visually impaired individuals perform actions and behaviors that recognize objects by themselves or reflect their understanding of the situation in the environment. For that reason, we will develop an object recognition method to them that improves the shape understanding of target object to be recognized by touching virtual haptic senses created from the pseudo object in a computer that mimics an object in the environment. In general, the shape information of objects is difficult to verbalize. Even if its information is transformed to spoken words, it is hard to understand the shape of an object with a one-dimensional transmission through hearing. Therefore, it is necessary to expand context awareness into two- or three-dimensions while collaborating with visually impaired individuals who rely on haptic sensation. In this report, for pseudo objects created by combining 2D and 3D basic shapes in a computer, we consider the process of shape understanding and object recognition under visual impairment based on virtual haptic senses. Presentation of these pseudo objects to visually impaired individuals is provided so that they can understand by touching a two-dimensional figure with a tactile display and by feeling a three-dimensional shape with a force feedback device.";"2020";"H. Tatsumi and Y. Murai and M. Kobayashi and I. Sekita and M. Miyakawa";"2020 IEEE 50th International Symposium on Multiple-Valued Logic (ISMVL)";"https://doi.org/10.1109/ISMVL49045.2020.00-23"
"Using a rendering engine to support the development of immersive virtual reality applications";"This work presents the features of a flexible realtime 3D graphics engine aimed at the development of multimedia applications and collaborative virtual environments. The engine, called EnCIMA (Engine for Collaborative and Immersive Multimedia Applications), enables a quick development process of applications by providing a high level interface, which has been implemented using the C++ object-oriented programming paradigm. Important characteristics of the engine are the integration of several real time graphics techniques needed by visualization applications; access to network connection management to support collaboration; 3D sound capability; the support to various specialized interaction equipments such as 3D mice, haptic devices, 3D motion trackers, data-gloves, joypads, force feedback joysticks, and; the capacity to have rendering computation and Physics simulation assigned to GPUs and PPUs, respectively. The engine also enables the developer to choose how the scene should be rendered to, i.e. using standard display devices, stereoscopy, or even several simultaneous projection for spatially immersive displays. As part of the evaluation process, we have compared the performance of EnCIMA to a game engine and two scene graph toolkits, through the use of a testbed application.";"2008";"S. R. dos Santos and J. C. de Oliveira and L. M. Fraga and P. R. Trenhago and S. M. Malfatti";"2008 IEEE Conference on Virtual Environments, Human-Computer Interfaces and Measurement Systems";"https://doi.org/10.1109/VECIMS.2008.4592756"
"Robot-Assisted Drilling on Curved Surfaces with Haptic Guidance under Adaptive Admittance Control";"Drilling a hole on a curved surface with a desired angle is prone to failure when done manually, due to the difficulties in drill alignment and also inherent instabilities of the task, potentially causing injury and fatigue to the workers. On the other hand, it can be impractical to fully automate such a task in real manufacturing environments because the parts arriving at an assembly line can have various complex shapes where drill point locations are not easily accessible, making automated path planning difficult. In this work, an adaptive admittance controller with 6 degrees of freedom is developed and deployed on a KUKA LBR iiwa 7 cobot such that the operator is able to manipulate a drill mounted on the robot with one hand comfortably and open holes on a curved surface with haptic guidance of the cobot and visual guidance provided through an AR interface. Real-time adaptation of the admittance damping provides more transparency when driving the robot in free space while ensuring stability during drilling. After the user brings the drill sufficiently close to the drill target and roughly aligns to the desired drilling angle, the haptic guidance module fine tunes the alignment first and then constrains the user movement to the drilling axis only, after which the operator simply pushes the drill into the workpiece with minimal effort. Two sets of experiments were conducted to investigate the potential benefits of the haptic guidance module quantitatively (Experiment I) and also the practical value of the proposed pHRI system for real manufacturing settings based on the subjective opinion of the participants (Experiment II). The results of Experiment I, conducted with 3 naive participants, show that the haptic guidance improves task completion time by 26% while decreasing human effort by 16% and muscle activation levels by 27% compared to no haptic guidance condition. The results of Experiment II, conducted with 3 experienced industrial workers, show that the proposed system is perceived to be easy to use, safe, and helpful in carrying out the drilling task.";"2022";"A. Madani and P. P. Niaz and B. Guler and Y. Aydin and C. Basdogan";"2022 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS)";"https://doi.org/10.1109/IROS47612.2022.9982000"
"An area-of-interest based communication architecture for Shared Haptic Virtual Environments";"Communication architectures conceived for Shared Haptic Virtual Environments (SHVEs) are based on either the client-server or the peer-to-peer paradigms. High-rate rendering and communication between collaborating users quickly leads to performance bottlenecks, if the virtual environment's size and complexity or the number of collaborating users increases. We propose a decentralized communication architecture for SHVEs, which exploits areas of interest (AoI) of a user to dynamically form smaller communication groups. High-rate information exchange following the client-server paradigm is used within these groups to support satisfactory haptic collaboration and consistency. A single group member is selected to simulate the object states and to relay this state to the other group members. Peer-to-peer inter-group communication is also used, based on spatial proximity, to further reduce the overall communication load. We implemented a prototype based on our proposed architecture and present some first evaluation results. They serve as a proof-of-concept and show the effectiveness of dynamic group maintenance in conjunction with additional traffic control schemes.";"2013";"C. Schuwerk and N. Chaudhari and E. Steinbach";"2013 IEEE International Symposium on Haptic Audio Visual Environments and Games (HAVE)";"https://doi.org/10.1109/HAVE.2013.6679611"
"Peer-to-peer control architecture for multiuser haptic collaboration over undirected delayed packet-switching network";"We propose a novel peer-to-peer distributed control architecture for shared haptic collaboration among remotely-located users over undirected packet-switching network (e.g. Internet) with inter-user communication delay. The proposed architecture is distributed, in that each user simulates and interacts with its own local copy of the shared virtual environment. Spring connection among the local copies and local damping are used, which, together, under a certain condition, achieve configuration synchronization among the local copies while enforcing discrete-time passivity of the total peer-to-peer architecture, thereby, rendering the architecture portable/scalable for any (passive) users/devices and ensuring its interaction stability be user/device-invariant. The issue of optimizing communication network is also addressed with some relevant experimental results.";"2010";"D. Lee and K. Huang";"2010 IEEE International Conference on Robotics and Automation";"https://doi.org/10.1109/ROBOT.2010.5509578"
"Tool and object based synchronization in collaborative haptics";"Distributed collaborative virtual environments (CVEs) have traditionally utilized an object-based synchronization model. Avango (Tramberand, http://www.avango.org/paper/paper-final.pdf), for example, implements a distributed shared memory model and synchronizes nodes and fields. Similar models are used by CVEs based on MPEG-4 (Hosseini and Georganas, 2002). We discuss existing object-based synchronization models and the implications of extending these techniques for distributed haptic CVEs. We propose an alternative tool-based synchronization model that synchronizes the event(s) that cause change rather than their effects.";"2002";"F. Bogsanyi and M. L. Miller";"IEEE International Workshop HAVE Haptic Virtual Environments and Their";"https://doi.org/10.1109/HAVE.2002.1106923"
"Virtual reality telerehabilitation: an inter-disciplinary collaboration";"An interdisciplinary collaboration between engineering and allied health clinician-scientists forms the basis for the development and testing of virtual reality technology and it delivery. An overview of the development of the haptic interface used for lower extremity rehabilitation and its interface with web-based technology for the delivery of rehabilitation is described. Preliminary findings are discussed. Future endeavors are outlined.";"2003";"J. E. Deutsch and J. A. Lewis and R. Boian and G. Burdea";"2003 IEEE 29th Annual Proceedings of Bioengineering Conference";"https://doi.org/10.1109/NEBC.2003.1216104"
"Immersive Multiplayer VR: Unreal Engine’s Strengths, Limitations, and Future Prospects";"Virtual Reality (VR) has revolutionized digital interactions, particularly in multiplayer games, where players engage in immersive experiences that foster social connectivity and collaboration. Unreal Engine is at the core of this evolution, a powerful development platform known for its advanced networking tools, VR-specific capabilities, and seamless cross-platform support. Unreal Engine’s cross-platform support also ensures accessibility and scalability across diverse devices. This paper analyzes Unreal Engine’s role in advancing multiplayer VR development, focusing on its ability to create immersive environments that enhance user engagement and social interaction. We examined key features such as real-time networking for seamless communication, detailed avatar customization, and realistic environmental rendering, all contributing to an enhanced sense of presence. Beyond its technical features, this research identifies key challenges in multiplayer VR gaming, including latency, scalability, and ethical concerns related to inclusivity and user privacy. We propose future directions to address these issues, such as integrating artificial intelligence (AI), enhancing haptic feedback, and optimizing large-scale VR projects. By bridging these gaps, Unreal Engine can strengthen its role as a pioneering platform for social interaction, education, and collaboration in virtual spaces. This study also evaluates Unreal Engine’s effectiveness in facilitating social interaction and compares its capabilities with alternative platforms. The findings highlight best practices for VR game developers and provide recommendations to enhance user engagement and accessibility, ensuring that multiplayer VR continues to evolve as a transformative medium.";"2025";"S. Berrezueta-Guzman and S. Wagner";"IEEE Access";"https://doi.org/10.1109/ACCESS.2025.3570166"
"A haptic interface design for a VR-based unskilled doctor training system in Vascular Interventional Surgery";"Vascular Interventional Surgery (VIS) is a minimally invasive surgery technique (MIS) where guidewires and catheters are steered in the vascular system under X-ray imaging. In order to perform these procedures, a radiologist has to be correctly trained to master hand-eye coordination, instrument manipulation and procedure protocols. A tele-operative robotic catheter master system was designed for vascular interventional surgery, to reduce radiation-exposure times, and afford unskilled surgeons the opportunity to learn basic catheter/guidewire skills, while allowing experienced physicians to perform surgeries cooperatively. This paper focuses on the requirements, design and prototyping of the haptic device and the translational and rotational measurement part dedicated to catheters. Two cameras are used to track the translational and rotational displacements of the catheter in real time for the contactless measurement and four permanent magnets and coils are applied to generate the Ampere force in order to realize the haptic feedback. During the training process, novice doctors can drive the real catheter directly and carry out the intervention with haptic interfaces with force feedback, which provides the surgeon with a sense of touch. Additionally, the proposed master system can be used as the controller for not only the virtual reality training system but also the catheter manipulator of a slave system.";"2014";"J. Guo and S. Guo";"2014 IEEE International Conference on Mechatronics and Automation";"https://doi.org/10.1109/ICMA.2014.6885880"
"Proxy Importance Based Haptic Retargeting With Multiple Props in VR";"In virtual reality applications, in addition to visual feedback, real objects can be used as props for virtual objects to provide passive haptic feedback, which greatly enhances user immersion. Usually, real object props are not one-to-one correspondence with virtual objects. Haptic retargeting technique is proposed to establish the virtual-real correspondence by introducing an offset between the virtual hand and the real hand. Sometimes, the offset is too large to cause user discomfort, and it is necessary to introduce a reset between two haptic retargeting operations to force the virtual hand and the real hand to coincide in order to eliminate the offset. However, too many resets can interfere with this immersion. To address this problem, we propose a haptic retargeting method based on proxy importance calculation using multiple props in virtual reality. The concept of proxy importance for props is introduced first, and then a proxy importance based prop selection and placement method for moving virtual objects are proposed. We also improve the performance of our method by using the props’ weighted proxy importance strategy for multi-user collaboration. Compared to the state-of-the-art methods, our method significantly reduces the number of resets, the task completion time, hand movement distances, and task load without the cost of cybersickness in the single-user task. In the multi-user collaborative task, our method also achieves significant improvement using the strategy that weights the proxy importance of the props.";"2025";"Z. Liu and J. Wu and L. Wang and X. Li and S. K. Im";"IEEE Transactions on Visualization and Computer Graphics";"https://doi.org/10.1109/TVCG.2024.3392743"
"Transatlantic Touch: A Study of Haptic Collaboration over Long Distance";"The extent to which the addition of haptic communication between human users in a shared virtual environment (SVE) contributes to the shared experience of the users has not received much attention in the literature. In this paper we describe a demonstration of and an experimental study on haptic interaction between two users over a network of significant physical distance and a number of network hops. A number of techniques to mitigate instability of the haptic interactions induced by network latency are presented. An experiment to evaluate the use of haptics in a collaborative situation mediated by a networked virtual environment is examined. The experimental subjects were to cooperate in lifting a virtual box together under one of four conditions in a between-groups design. Questionnaires were used to report the ease with which they could perform the task and the subjective levels of presence and copresence experienced. This extends earlier work by the authors to consider the possibility of haptic collaboration under real network conditions with a number of improvements. Using the technology described in this paper, transatlantic touch was successfully demonstrated between the Touch Lab at Massachusetts Institute of Technology, USA and Virtual Environments and Computer Graphics (VECG) lab at University College London (UCL), UK in 2002. It was also presented at the Internet II demonstration meeting in 2002 between University of Southern California and the Massachusetts Institute of Technology.";"2004";"J. Kim and H. Kim and B. K. Tay and M. Muniyandi and M. A. Srinivasan and J. Jordan and J. Mortensen and M. Oliveira and M. Slater";"Presence";"https://doi.org/10.1162/1054746041422370"
"Virtual cooperating manipulators as a virtual reality haptic interface";"One central element in the focus on research into human-machine interfaces is the capability to interact physically with the computer model. The sense of touch and feel is vital for realistic manipulation and control of virtual objects. The research described here is the development and implementation of a new dynamic control strategy using a standard six-degree-of-freedom robot manipulator as a force interface to virtual reality systems. The haptic element of VR interfacing is currently the subject of abundant research, some addressing the stability and control of interactive systems but with much of the focus on the development of new hardware systems to support stable interaction between humans and VR graphics displays. However, general six-degree-of-freedom manipulators are well understood today and are known to have the capability for generating the general force and motion constraints necessary for the design interaction described in the story. This approach to haptic feedback capability is based on the concept of describing a virtual manipulator model that mimics the motion constraints imposed by a virtual surface. This virtual manipulator is conceptually linked to an actual manipulator to form a closed kinematic chain system. The closed chain system equations are used to define a set of constraints that control the actual robot manipulator so as to allow motion only in the free directions of the virtual manipulator. These free directions are also the free motion directions allowed by the virtual surfaces one tremendous advantage of the approach is that the control algorithm is formulated using local error feedback schemes at the robot level providing effective, stable, and simple control of the robotic hardware. Using the proposed control scheme will allow any six-degree-of-freedom manipulator to be used as a haptic interface device.";"1996";"G. R. Luecke and J. C. Edwards";"Proceedings Third Annual Symposium on Human Interaction with Complex Systems. HICS'96";"https://doi.org/10.1109/HUICS.1996.549503"
"Group synchronization control for haptic media in networked virtual environments";"This paper proposes a group (or inter-destination) synchronization control scheme for haptic media in networked virtual environments where multiple users manipulate CG objects collaboratively in a 3-D virtual space by using force feedback devices. For group synchronization of haptic media, we enhance the synchronization maestro scheme, which the authors previously proposed for voice and video, so as to adjust the output timing of haptic media among the users. The paper demonstrates the effectiveness of the proposed scheme by experiment.";"2004";"Y. Ishibashi and T. Hasegawa and S. Tasaka";"12th International Symposium on Haptic Interfaces for Virtual Environment and Teleoperator Systems, 2004. HAPTICS '04. Proceedings.";"https://doi.org/10.1109/HAPTIC.2004.1287184"
"Using collaborative haptics in remote surgical training";"We describe the design and trial of a remotely conducted surgical master class, using a haptic virtual environment. The instructor was located in the United States and the class was in Australia. The responses of the audience and participants are presented.";"2005";"C. Gunn and M. Hutchins and D. Stevenson and M. Adcock and P. Youngblood";"First Joint Eurohaptics Conference and Symposium on Haptic Interfaces for Virtual Environment and Teleoperator Systems. World Haptics Conference";"https://doi.org/10.1109/WHC.2005.141"
"Real-time Interactions and Synchronization of Voxel-based Collaborative Virtual Environments";"Collaborative virtual environments (C-VE) facilitate team-oriented training on virtual reality-based surgical simulators. Many C-VEs replicate the VE on each user's machine to allow for real-time interactions. However, this solution does not work well when modifying voxel-based C-VEs because large and frequent volumetric updates make it difficult to synchronize the C-VE. This paper describes a hybrid depth-buffered image (DBI) and geometry-based rendering method created to simulate visual interactions between local virtual bone cutting tools and remotely maintained volumetric bone material for a craniotomy simulator. For real-time interactions, users only store a DBI of the volumetric C-VE and composite it with rendered images of surgical tools. Additionally, we describe methods to combat network bandwidth/latency to remotely simulate haptic and bone drilling interactions between users' tools and the volumetric VE. For haptic feedback, a multi-rate solution (Cavusoglu and Tendick, 2000) allows users to construct a local approximation of the volumetric C-VE to compute new forces. Only 2D DBI updates are required to synchronize different users when the bone changes due to drilling. Our approach provides an improved performance over a replicated VE that uses 3D model-based updates";"2007";"E. Acosta and A. Liu";"2007 IEEE Symposium on 3D User Interfaces";"https://doi.org/10.1109/3DUI.2007.340785"
